method,dataset,seed,shot,category,revision,region_grid,region_fraction_of_canvas,pixel_ap,pixel_auroc,n_pixels,seconds,source
PatchCore_native_official224,mvtec,1,4,bottle,corrected,392x392,0.765625,0.801392067109722,0.984225179782856,12754112,1.5,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s1_k4\predictions\mvtec_bottle.npz
controlled_A1_J,mvtec,1,4,cable,corrected,392x392,0.765625,0.6115380910422316,0.9530992249819538,23049600,2.5,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k4\cable\patch_scores.npz
controlled_A1_L,mvtec,1,4,cable,corrected,392x392,0.765625,0.5982639092872278,0.9505381993957623,23049600,2.5,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k4\cable\patch_scores.npz
anomalydino_canvas,mvtec,1,4,cable,corrected,392x392,0.765625,0.636825315856673,0.9519356922886033,23049600,2.6,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s1_k4_cable.npz
anomalydino_canvas_rotation,mvtec,1,4,cable,corrected,392x392,0.765625,0.6218839644091878,0.9301648877017834,23049600,2.6,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s1_k4_cable.npz
PatchCore_native_official224,mvtec,1,4,cable,corrected,392x392,0.765625,0.631898900966974,0.9698160038395952,23049600,2.6,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s1_k4\predictions\mvtec_cable.npz
controlled_A1_J,mvtec,1,4,capsule,corrected,392x392,0.765625,0.23669202463285507,0.9690898251791898,20283648,2.1,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k4\capsule\patch_scores.npz
controlled_A1_L,mvtec,1,4,capsule,corrected,392x392,0.765625,0.24926293157780657,0.970376252701862,20283648,2.1,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k4\capsule\patch_scores.npz
anomalydino_canvas,mvtec,1,4,capsule,corrected,392x392,0.765625,0.37390997805971793,0.9753238421942968,20283648,2.1,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s1_k4_capsule.npz
anomalydino_canvas_rotation,mvtec,1,4,capsule,corrected,392x392,0.765625,0.40758192096274526,0.9764772333032895,20283648,2.1,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s1_k4_capsule.npz
PatchCore_native_official224,mvtec,1,4,capsule,corrected,392x392,0.765625,0.22757287926376374,0.9722823106311368,20283648,2.2,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s1_k4\predictions\mvtec_capsule.npz
controlled_A1_J,mvtec,1,4,carpet,corrected,392x392,0.765625,0.5490516418886919,0.9881105093428423,17978688,1.9,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k4\carpet\patch_scores.npz
controlled_A1_L,mvtec,1,4,carpet,corrected,392x392,0.765625,0.5327821585814704,0.9875053752517822,17978688,1.9,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k4\carpet\patch_scores.npz
anomalydino_canvas,mvtec,1,4,carpet,corrected,392x392,0.765625,0.5805292654524175,0.9886796094253028,17978688,1.9,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s1_k4_carpet.npz
anomalydino_canvas_rotation,mvtec,1,4,carpet,corrected,392x392,0.765625,0.5685224811259226,0.9885955921656301,17978688,1.8,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s1_k4_carpet.npz
PatchCore_native_official224,mvtec,1,4,carpet,corrected,392x392,0.765625,0.6878467920866521,0.9902745378812903,17978688,2.0,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s1_k4\predictions\mvtec_carpet.npz
controlled_A1_J,mvtec,1,4,grid,corrected,392x392,0.765625,0.4487862820789537,0.9915849624869079,11985792,1.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k4\grid\patch_scores.npz
controlled_A1_L,mvtec,1,4,grid,corrected,392x392,0.765625,0.45000747333476615,0.9916373928926676,11985792,1.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k4\grid\patch_scores.npz
anomalydino_canvas,mvtec,1,4,grid,corrected,392x392,0.765625,0.4246054942918892,0.9905011652644637,11985792,1.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s1_k4_grid.npz
anomalydino_canvas_rotation,mvtec,1,4,grid,corrected,392x392,0.765625,0.4182188098609059,0.9903160151143645,11985792,1.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s1_k4_grid.npz
PatchCore_native_official224,mvtec,1,4,grid,corrected,392x392,0.765625,0.013634998773207934,0.6633713295977903,11985792,1.2,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s1_k4\predictions\mvtec_grid.npz
controlled_A1_J,mvtec,1,4,hazelnut,corrected,392x392,0.765625,0.6990174485474957,0.992293002723835,16903040,1.7,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k4\hazelnut\patch_scores.npz
controlled_A1_L,mvtec,1,4,hazelnut,corrected,392x392,0.765625,0.7081544558349929,0.9926579369213551,16903040,1.8,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k4\hazelnut\patch_scores.npz
anomalydino_canvas,mvtec,1,4,hazelnut,corrected,392x392,0.765625,0.8047082275970339,0.993503846937465,16903040,1.7,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s1_k4_hazelnut.npz
anomalydino_canvas_rotation,mvtec,1,4,hazelnut,corrected,392x392,0.765625,0.8003220194765615,0.9939423407946252,16903040,1.8,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s1_k4_hazelnut.npz
PatchCore_native_official224,mvtec,1,4,hazelnut,corrected,392x392,0.765625,0.4680661079707328,0.9665686683332904,16903040,1.8,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s1_k4\predictions\mvtec_hazelnut.npz
controlled_A1_J,mvtec,1,4,leather,corrected,392x392,0.765625,0.2581491055772628,0.9850954085166671,19054336,2.0,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k4\leather\patch_scores.npz
controlled_A1_L,mvtec,1,4,leather,corrected,392x392,0.765625,0.2663731509010256,0.9855027572936412,19054336,2.0,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k4\leather\patch_scores.npz
anomalydino_canvas,mvtec,1,4,leather,corrected,392x392,0.765625,0.3319817307399876,0.986901180235825,19054336,2.0,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s1_k4_leather.npz
anomalydino_canvas_rotation,mvtec,1,4,leather,corrected,392x392,0.765625,0.27770848959419614,0.9831277224697262,19054336,1.9,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s1_k4_leather.npz
PatchCore_native_official224,mvtec,1,4,leather,corrected,392x392,0.765625,0.518852116972007,0.9929355749191205,19054336,2.0,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s1_k4\predictions\mvtec_leather.npz
controlled_A1_J,mvtec,1,4,metal_nut,corrected,392x392,0.765625,0.7833225406909807,0.9562468872165357,17671360,2.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k4\metal_nut\patch_scores.npz
controlled_A1_L,mvtec,1,4,metal_nut,corrected,392x392,0.765625,0.7983414978554797,0.962062421050333,17671360,2.1,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k4\metal_nut\patch_scores.npz
anomalydino_canvas,mvtec,1,4,metal_nut,corrected,392x392,0.765625,0.723182006059502,0.9512992890910843,17671360,2.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s1_k4_metal_nut.npz
anomalydino_canvas_rotation,mvtec,1,4,metal_nut,corrected,392x392,0.765625,0.7273321877522859,0.9529398571591036,17671360,2.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s1_k4_metal_nut.npz
PatchCore_native_official224,mvtec,1,4,metal_nut,corrected,392x392,0.765625,0.6682958171169832,0.9264663279430091,17671360,2.3,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s1_k4\predictions\mvtec_metal_nut.npz
controlled_A1_J,mvtec,1,4,pill,corrected,392x392,0.765625,0.6285169449459085,0.9333216534928382,25661888,2.9,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k4\pill\patch_scores.npz
controlled_A1_L,mvtec,1,4,pill,corrected,392x392,0.765625,0.6427056361112338,0.9412677599087785,25661888,2.9,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k4\pill\patch_scores.npz
anomalydino_canvas,mvtec,1,4,pill,corrected,392x392,0.765625,0.6508101817455209,0.9523215706907885,25661888,2.8,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s1_k4_pill.npz
anomalydino_canvas_rotation,mvtec,1,4,pill,corrected,392x392,0.765625,0.6654618074167019,0.954886725247395,25661888,2.9,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s1_k4_pill.npz
PatchCore_native_official224,mvtec,1,4,pill,corrected,392x392,0.765625,0.7309444780274161,0.9601003006628915,25661888,2.9,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s1_k4\predictions\mvtec_pill.npz
controlled_A1_J,mvtec,1,4,screw,corrected,392x392,0.765625,0.31548140786692613,0.9597552004590424,24586240,2.5,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k4\screw\patch_scores.npz
controlled_A1_L,mvtec,1,4,screw,corrected,392x392,0.765625,0.3314923178800325,0.9610015556910972,24586240,2.5,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k4\screw\patch_scores.npz
anomalydino_canvas,mvtec,1,4,screw,corrected,392x392,0.765625,0.3390993450650357,0.9400546742091516,24586240,2.5,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s1_k4_screw.npz
anomalydino_canvas_rotation,mvtec,1,4,screw,corrected,392x392,0.765625,0.4302496708204234,0.9609782363275648,24586240,2.6,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s1_k4_screw.npz
PatchCore_native_official224,mvtec,1,4,screw,corrected,392x392,0.765625,0.021021073517008017,0.9210973388235659,24586240,2.5,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s1_k4\predictions\mvtec_screw.npz
controlled_A1_J,mvtec,1,4,tile,corrected,392x392,0.765625,0.6432754435925713,0.9621624181494591,17978688,2.1,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k4\tile\patch_scores.npz
controlled_A1_L,mvtec,1,4,tile,corrected,392x392,0.765625,0.6368036036206319,0.9618449745865394,17978688,2.0,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k4\tile\patch_scores.npz
anomalydino_canvas,mvtec,1,4,tile,corrected,392x392,0.765625,0.5985427949510422,0.951607393920473,17978688,2.0,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s1_k4_tile.npz
anomalydino_canvas_rotation,mvtec,1,4,tile,corrected,392x392,0.765625,0.6230604037262625,0.9552409527465555,17978688,2.1,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s1_k4_tile.npz
PatchCore_native_official224,mvtec,1,4,tile,corrected,392x392,0.765625,0.5872455100294296,0.958860035338275,17978688,2.0,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s1_k4\predictions\mvtec_tile.npz
controlled_A1_J,mvtec,1,4,toothbrush,corrected,392x392,0.765625,0.6003388134189633,0.9911349482009922,6453888,0.6,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k4\toothbrush\patch_scores.npz
controlled_A1_L,mvtec,1,4,toothbrush,corrected,392x392,0.765625,0.6229970485990552,0.9915941655663307,6453888,0.6,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k4\toothbrush\patch_scores.npz
anomalydino_canvas,mvtec,1,4,toothbrush,corrected,392x392,0.765625,0.6277628421951016,0.9912999242828595,6453888,0.6,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s1_k4_toothbrush.npz
anomalydino_canvas_rotation,mvtec,1,4,toothbrush,corrected,392x392,0.765625,0.6399095644042778,0.9915383138640096,6453888,0.6,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s1_k4_toothbrush.npz
PatchCore_native_official224,mvtec,1,4,toothbrush,corrected,392x392,0.765625,0.5331790879048239,0.9864753149015908,6453888,0.7,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s1_k4\predictions\mvtec_toothbrush.npz
controlled_A1_J,mvtec,1,4,transistor,corrected,392x392,0.765625,0.5201988949319016,0.9039283827322809,15366400,1.8,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k4\transistor\patch_scores.npz
controlled_A1_L,mvtec,1,4,transistor,corrected,392x392,0.765625,0.5365331006320466,0.9128328175816526,15366400,1.7,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k4\transistor\patch_scores.npz
anomalydino_canvas,mvtec,1,4,transistor,corrected,392x392,0.765625,0.602892533334415,0.9330349263741156,15366400,1.7,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s1_k4_transistor.npz
anomalydino_canvas_rotation,mvtec,1,4,transistor,corrected,392x392,0.765625,0.46228267321909555,0.8812349566478778,15366400,1.8,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s1_k4_transistor.npz
PatchCore_native_official224,mvtec,1,4,transistor,corrected,392x392,0.765625,0.583002142791234,0.9247898739273762,15366400,1.7,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s1_k4\predictions\mvtec_transistor.npz
controlled_A1_J,mvtec,1,4,wood,corrected,392x392,0.765625,0.6886457823271219,0.9579605946203631,12139456,1.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k4\wood\patch_scores.npz
controlled_A1_L,mvtec,1,4,wood,corrected,392x392,0.765625,0.6835752777112235,0.9577578435822627,12139456,1.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k4\wood\patch_scores.npz
anomalydino_canvas,mvtec,1,4,wood,corrected,392x392,0.765625,0.677163861045712,0.9586166486296944,12139456,1.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s1_k4_wood.npz
anomalydino_canvas_rotation,mvtec,1,4,wood,corrected,392x392,0.765625,0.6629924917856264,0.9580345520880508,12139456,1.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s1_k4_wood.npz
PatchCore_native_official224,mvtec,1,4,wood,corrected,392x392,0.765625,0.5388963192195529,0.9489761401999737,12139456,1.3,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s1_k4\predictions\mvtec_wood.npz
controlled_A1_J,mvtec,1,4,zipper,corrected,392x392,0.765625,0.4488357551904096,0.928000439179824,23203264,2.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k4\zipper\patch_scores.npz
controlled_A1_L,mvtec,1,4,zipper,corrected,392x392,0.765625,0.44992023683096755,0.9358703466552378,23203264,2.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k4\zipper\patch_scores.npz
anomalydino_canvas,mvtec,1,4,zipper,corrected,392x392,0.765625,0.4517074962260177,0.9160768840862383,23203264,2.5,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s1_k4_zipper.npz
